cycle,phase,time_s,node_id,ux,uy
200,PHASE_DISCHARGE,1800,1708,-3.016214361816e-23,-3.786735522833e-21
200,PHASE_DISCHARGE,1800,1709,2.601705456987e-23,-2.700099364853e-22
200,PHASE_DISCHARGE,1800,1710,3.504459401456e-24,-1.710452495890e-23
200,PHASE_DISCHARGE,1800,1711,3.081387600438e-25,-9.618482980100e-25
200,PHASE_DISCHARGE,1800,1712,2.140388215623e-26,-4.795923799352e-26
200,PHASE_DISCHARGE,1800,1713,1.243652657536e-27,-2.116996829687e-27
200,PHASE_DISCHARGE,1800,1714,6.197140656714e-29,-8.254382833641e-29
200,PHASE_DISCHARGE,1800,1715,2.683171305575e-30,-2.833868552203e-30
200,PHASE_DISCHARGE,1800,1716,1.017190163302e-31,-8.526016547257e-32
200,PHASE_DISCHARGE,1800,1717,3.392777497183e-33,-2.231329258490e-33
200,PHASE_DISCHARGE,1800,1718,9.988501957310e-35,-5.016639709701e-35
200,PHASE_DISCHARGE,1800,1719,2.601271102108e-36,-9.465008695113e-37
200,PHASE_DISCHARGE,1800,1720,6.001550845083e-38,-1.421954445223e-38
200,PHASE_DISCHARGE,1800,1721,1.227936194212e-39,-1.440206816564e-40
200,PHASE_DISCHARGE,1800,1722,2.229485406290e-41,-3.549251227873e-44
200,PHASE_DISCHARGE,1800,1723,3.593368358619e-43,4.062433115852e-44
200,PHASE_DISCHARGE,1800,1724,5.141660641148e-45,1.179541769380e-45
200,PHASE_DISCHARGE,1800,1725,3.360460088355e-43,2.126475347413e-43
200,PHASE_DISCHARGE,1800,1726,1.958740305566e-41,1.448709532168e-41
200,PHASE_DISCHARGE,1800,1727,1.018190699765e-39,8.703239776959e-40
200,PHASE_DISCHARGE,1800,1728,4.719799910516e-38,4.627077431677e-38
200,PHASE_DISCHARGE,1800,1729,1.950749422182e-36,2.182683976794e-36
200,PHASE_DISCHARGE,1800,1730,7.187390340782e-35,9.153754108588e-35
200,PHASE_DISCHARGE,1800,1731,2.359928040935e-33,3.418386078463e-33
200,PHASE_DISCHARGE,1800,1732,6.902279880184e-32,1.138216179342e-31
200,PHASE_DISCHARGE,1800,1733,1.797134387611e-30,3.382935974472e-30
200,PHASE_DISCHARGE,1800,1734,4.161731529603e-29,8.983613469405e-29
200,PHASE_DISCHARGE,1800,1735,8.560731186968e-28,2.133411303733e-27
200,PHASE_DISCHARGE,1800,1736,1.561213781816e-26,4.534273574594e-26
200,PHASE_DISCHARGE,1800,1737,2.516960188299e-25,8.631081056890e-25
200,PHASE_DISCHARGE,1800,1738,3.571039782286e-24,1.472434883143e-23
200,PHASE_DISCHARGE,1800,1739,4.425956447176e-23,2.252600960459e-22
200,PHASE_DISCHARGE,1800,1740,4.730136088868e-22,3.092052176504e-21
200,PHASE_DISCHARGE,1800,1741,4.249731207105e-21,3.810055234706e-20
200,PHASE_DISCHARGE,1800,1742,3.023647918496e-20,4.216109257867e-19
200,PHASE_DISCHARGE,1800,1743,1.385622504506e-19,4.191075261138e-18
200,PHASE_DISCHARGE,1800,1744,-1.823508362254e-19,3.743414189085e-17
200,PHASE_DISCHARGE,1800,1745,-1.277843900545e-17,3.004628871125e-16
200,PHASE_DISCHARGE,1800,1746,-1.741676000815e-16,2.167205538176e-15
200,PHASE_DISCHARGE,1800,1747,-1.669183333880e-15,1.404607828186e-14
200,PHASE_DISCHARGE,1800,1748,-1.295510938391e-14,8.178427466354e-14
200,PHASE_DISCHARGE,1800,1749,-8.534084929648e-14,4.276762896097e-13
200,PHASE_DISCHARGE,1800,1750,-4.873764031283e-13,2.007807952484e-12
200,PHASE_DISCHARGE,1800,1751,-2.440240345114e-12,8.458346918421e-12
200,PHASE_DISCHARGE,1800,1752,-1.078152929480e-11,3.195707893347e-11
200,PHASE_DISCHARGE,1800,1753,-4.220216634176e-11,1.082178455174e-10
200,PHASE_DISCHARGE,1800,1754,-1.467208044313e-10,3.282346468942e-10
200,PHASE_DISCHARGE,1800,1755,-4.537973051277e-10,8.910422873622e-10
200,PHASE_DISCHARGE,1800,1756,-1.250004739280e-9,2.163133618211e-9
200,PHASE_DISCHARGE,1800,1757,-3.068654028442e-9,4.691850130067e-9
200,PHASE_DISCHARGE,1800,1758,-6.716943895025e-9,9.083147072517e-9
200,PHASE_DISCHARGE,1800,1759,-1.311330625998e-8,1.567652577149e-8
200,PHASE_DISCHARGE,1800,1760,-2.283751213722e-8,2.408700054448e-8
200,PHASE_DISCHARGE,1800,1761,-3.548341524144e-8,3.289289763436e-8
200,PHASE_DISCHARGE,1800,1762,-4.918804688307e-8,3.983663149181e-8
200,PHASE_DISCHARGE,1800,1763,-6.083420896953e-8,4.266846321753e-8
200,PHASE_DISCHARGE,1800,1764,-6.712262397478e-8,4.026228220629e-8
200,PHASE_DISCHARGE,1800,1765,-6.606700983811e-8,3.328253269098e-8
200,PHASE_DISCHARGE,1800,1766,-5.800159229514e-8,2.389242746445e-8
200,PHASE_DISCHARGE,1800,1767,-4.541100335055e-8,1.467423941017e-8
200,PHASE_DISCHARGE,1800,1768,-3.169957348859e-8,7.491177648535e-9
200,PHASE_DISCHARGE,1800,1769,-1.972409157320e-8,2.965921176920e-9
200,PHASE_DISCHARGE,1800,1770,-1.093556980453e-8,7.019005181182e-10
200,PHASE_DISCHARGE,1800,1771,-5.400053685778e-9,-1.266057429285e-10
200,PHASE_DISCHARGE,1800,1772,-2.373722717704e-9,-2.703508508551e-10
200,PHASE_DISCHARGE,1800,1773,-9.281909039582e-10,-1.938041319653e-10
200,PHASE_DISCHARGE,1800,1774,-3.225796273963e-10,-1.000676847660e-10
200,PHASE_DISCHARGE,1800,1775,-9.952511554748e-11,-4.188231380320e-11
200,PHASE_DISCHARGE,1800,1776,-2.721889612096e-11,-1.481570948028e-11
200,PHASE_DISCHARGE,1800,1777,-6.585192934838e-12,-4.517406490569e-12
200,PHASE_DISCHARGE,1800,1778,-1.405409278977e-12,-1.200025451033e-12
200,PHASE_DISCHARGE,1800,1779,-2.635182721998e-13,-2.795289815131e-13
200,PHASE_DISCHARGE,1800,1780,-4.314462435696e-14,-5.733056707428e-14
200,PHASE_DISCHARGE,1800,1781,-6.107244576496e-15,-1.038129588006e-14
200,PHASE_DISCHARGE,1800,1782,-7.343979900898e-16,-1.662705504585e-15
200,PHASE_DISCHARGE,1800,1783,-7.237081688599e-17,-2.358301123547e-16
200,PHASE_DISCHARGE,1800,1784,-5.316916119113e-18,-2.964303560101e-17
200,PHASE_DISCHARGE,1800,1785,-1.830533081114e-19,-3.303242248654e-18
200,PHASE_DISCHARGE,1800,1786,2.231548140289e-20,-3.263324544805e-19
200,PHASE_DISCHARGE,1800,1787,5.585627235988e-21,-2.857222694859e-20
200,PHASE_DISCHARGE,1800,1788,7.307084260012e-22,-2.215609268789e-21
200,PHASE_DISCHARGE,1800,1789,7.236640140402e-23,-1.519896455736e-22
200,PHASE_DISCHARGE,1800,1790,5.901989062880e-24,-9.207798123338e-24
200,PHASE_DISCHARGE,1800,1791,4.097181840777e-25,-4.913616085327e-25
200,PHASE_DISCHARGE,1800,1792,2.461040265847e-26,-2.300763433742e-26
200,PHASE_DISCHARGE,1800,1793,1.291033253779e-27,-9.396444082022e-28
200,PHASE_DISCHARGE,1800,1794,5.948921771682e-29,-3.314362266828e-29
200,PHASE_DISCHARGE,1800,1795,2.416893758464e-30,-9.920088267232e-31
200,PHASE_DISCHARGE,1800,1796,8.679809481885e-32,-2.429367880366e-32
200,PHASE_DISCHARGE,1800,1797,2.760407798051e-33,-4.419197959953e-34
200,PHASE_DISCHARGE,1800,1798,7.783804352659e-35,-3.670585315082e-36
200,PHASE_DISCHARGE,1800,1799,1.947794173442e-36,1.207068344376e-37
200,PHASE_DISCHARGE,1800,1800,4.327869434893e-38,7.351504418776e-39
200,PHASE_DISCHARGE,1800,1801,8.541351731012e-40,2.381998663763e-40
200,PHASE_DISCHARGE,1800,1802,1.497437160720e-41,5.860344954670e-42
200,PHASE_DISCHARGE,1800,1803,2.331844676488e-43,1.188852676622e-43
200,PHASE_DISCHARGE,1800,1804,3.224389819442e-45,2.054699287456e-45
200,PHASE_DISCHARGE,1800,1805,2.120018450866e-43,1.111540121464e-43
200,PHASE_DISCHARGE,1800,1806,1.250774723114e-41,7.290869498404e-42
200,PHASE_DISCHARGE,1800,1807,6.626296690705e-40,4.243999133646e-40
200,PHASE_DISCHARGE,1800,1808,3.154371495497e-38,2.198386558168e-38
200,PHASE_DISCHARGE,1800,1809,1.350153413429e-36,1.015631045625e-36
200,PHASE_DISCHARGE,1800,1810,5.199062263480e-35,4.192669177233e-35
200,PHASE_DISCHARGE,1800,1811,1.801899034303e-33,1.549090331499e-33
200,PHASE_DISCHARGE,1800,1812,5.622422253545e-32,5.129954046483e-32
200,PHASE_DISCHARGE,1800,1813,1.579594218784e-30,1.524539908518e-30
200,PHASE_DISCHARGE,1800,1814,3.995254314557e-29,4.070149638272e-29
200,PHASE_DISCHARGE,1800,1815,9.094262295393e-28,9.770161182330e-28
200,PHASE_DISCHARGE,1800,1816,1.861914478998e-26,2.110070055861e-26
200,PHASE_DISCHARGE,1800,1817,3.425831929299e-25,4.101908862773e-25
200,PHASE_DISCHARGE,1800,1818,5.658943381941e-24,7.179003931016e-24
200,PHASE_DISCHARGE,1800,1819,8.381548524860e-23,1.131186791024e-22
200,PHASE_DISCHARGE,1800,1820,1.111468285742e-21,1.604407454076e-21
200,PHASE_DISCHARGE,1800,1821,1.317400507124e-20,2.047624784313e-20
200,PHASE_DISCHARGE,1800,1822,1.392931297146e-19,2.350324025722e-19
200,PHASE_DISCHARGE,1800,1823,1.310733290723e-18,2.424876394381e-18
200,PHASE_DISCHARGE,1800,1824,1.094507921250e-17,2.247244634961e-17
200,PHASE_DISCHARGE,1800,1825,8.080309720286e-17,1.869429795087e-16
200,PHASE_DISCHARGE,1800,1826,5.247263663948e-16,1.394956736310e-15
200,PHASE_DISCHARGE,1800,1827,2.975028527085e-15,9.330461195463e-15
200,PHASE_DISCHARGE,1800,1828,1.455140488878e-14,5.590394370743e-14
200,PHASE_DISCHARGE,1800,1829,6.009120001840e-14,2.998438536689e-13
200,PHASE_DISCHARGE,1800,1830,2.000539694607e-13,1.438757417635e-12
200,PHASE_DISCHARGE,1800,1831,4.689165396365e-13,6.172394412310e-12
200,PHASE_DISCHARGE,1800,1832,2.565181704356e-13,2.366087827815e-11
200,PHASE_DISCHARGE,1800,1833,-4.600147877555e-12,8.099427071935e-11
200,PHASE_DISCHARGE,1800,1834,-3.155812528337e-11,2.474283131398e-10
200,PHASE_DISCHARGE,1800,1835,-1.362959651664e-10,6.740969734387e-10
200,PHASE_DISCHARGE,1800,1836,-4.611366539932e-10,1.636621497877e-9
200,PHASE_DISCHARGE,1800,1837,-1.300605848185e-9,3.537977403496e-9
200,PHASE_DISCHARGE,1800,1838,-3.140021819767e-9,6.803033558219e-9
200,PHASE_DISCHARGE,1800,1839,-6.578767979775e-9,1.162124763607e-8
200,PHASE_DISCHARGE,1800,1840,-1.205711541115e-8,1.760863938037e-8
200,PHASE_DISCHARGE,1800,1841,-1.942673544203e-8,2.361750912243e-8
200,PHASE_DISCHARGE,1800,1842,-2.760855441272e-8,2.796245933474e-8
200,PHASE_DISCHARGE,1800,1843,-3.468524928089e-8,2.911062509483e-8
200,PHASE_DISCHARGE,1800,1844,-3.858045443632e-8,2.649345856817e-8
200,PHASE_DISCHARGE,1800,1845,-3.803280344684e-8,2.088480435246e-8
200,PHASE_DISCHARGE,1800,1846,-3.325065931378e-8,1.403353147875e-8
200,PHASE_DISCHARGE,1800,1847,-2.578937137392e-8,7.786085404100e-9
200,PHASE_DISCHARGE,1800,1848,-1.774628077866e-8,3.294418826056e-9
200,PHASE_DISCHARGE,1800,1849,-1.083203664646e-8,7.625378958138e-10
200,PHASE_DISCHARGE,1800,1850,-5.861827283181e-9,-2.738679979564e-10
200,PHASE_DISCHARGE,1800,1851,-2.810036539031e-9,-4.748138799705e-10
200,PHASE_DISCHARGE,1800,1852,-1.191776717000e-9,-3.579790028486e-10
200,PHASE_DISCHARGE,1800,1853,-4.463480376793e-10,-1.992211826796e-10
200,PHASE_DISCHARGE,1800,1854,-1.472203165756e-10,-9.049992948087e-11
200,PHASE_DISCHARGE,1800,1855,-4.259114905714e-11,-3.483648181843e-11
200,PHASE_DISCHARGE,1800,1856,-1.074007873416e-11,-1.156897706493e-11
200,PHASE_DISCHARGE,1800,1857,-2.336448242720e-12,-3.347679094298e-12
200,PHASE_DISCHARGE,1800,1858,-4.304169231163e-13,-8.491367409061e-13
200,PHASE_DISCHARGE,1800,1859,-6.458412559486e-14,-1.895129899171e-13
200,PHASE_DISCHARGE,1800,1860,-7.099082073741e-15,-3.730667296423e-14
200,PHASE_DISCHARGE,1800,1861,-3.162189301376e-16,-6.487671494715e-15
200,PHASE_DISCHARGE,1800,1862,8.887389315545e-17,-9.975377258286e-16
200,PHASE_DISCHARGE,1800,1863,3.091143626117e-17,-1.356626000346e-16
200,PHASE_DISCHARGE,1800,1864,6.073055710048e-18,-1.631634136463e-17
200,PHASE_DISCHARGE,1800,1865,9.147822486302e-19,-1.734366913236e-18
200,PHASE_DISCHARGE,1800,1866,1.139606291203e-19,-1.627360771260e-19
200,PHASE_DISCHARGE,1800,1867,1.210748800836e-20,-1.345204592911e-20
200,PHASE_DISCHARGE,1800,1868,1.114169627560e-21,-9.765954017232e-22
200,PHASE_DISCHARGE,1800,1869,8.960229018192e-23,-6.196920733453e-23
200,PHASE_DISCHARGE,1800,1870,6.332600146475e-24,-3.410387270011e-24
200,PHASE_DISCHARGE,1800,1871,3.947771215554e-25,-1.606138326336e-25
200,PHASE_DISCHARGE,1800,1872,2.176445129523e-26,-6.308152895186e-27
200,PHASE_DISCHARGE,1800,1873,1.063092107684e-27,-1.945586170998e-28
200,PHASE_DISCHARGE,1800,1874,4.606899663991e-29,-3.830990982289e-30
200,PHASE_DISCHARGE,1800,1875,1.772955726464e-30,2.152868435594e-32
200,PHASE_DISCHARGE,1800,1876,6.064085597326e-32,6.355723095548e-33
200,PHASE_DISCHARGE,1800,1877,1.844404044175e-33,3.623400593175e-34
200,PHASE_DISCHARGE,1800,1878,4.990594608587e-35,1.439833392691e-35
200,PHASE_DISCHARGE,1800,1879,1.201675365394e-36,4.594291203501e-37
200,PHASE_DISCHARGE,1800,1880,2.575462432566e-38,1.234245192912e-38
200,PHASE_DISCHARGE,1800,1881,4.913837431642e-40,2.853077874996e-40
200,PHASE_DISCHARGE,1800,1882,8.346898763520e-42,5.742532688304e-42
200,PHASE_DISCHARGE,1800,1883,1.262389941494e-43,1.013674288321e-43
200,PHASE_DISCHARGE,1800,1884,1.699974847559e-45,1.576714196196e-45
200,PHASE_DISCHARGE,1800,1885,1.159032861007e-43,2.942732836461e-45
200,PHASE_DISCHARGE,1800,1886,7.133537195331e-42,2.449252646648e-43
200,PHASE_DISCHARGE,1800,1887,3.962557582410e-40,1.761491571364e-41
200,PHASE_DISCHARGE,1800,1888,1.985644735945e-38,1.125533800559e-39
200,PHASE_DISCHARGE,1800,1889,8.969761505251e-37,6.442861282161e-38
200,PHASE_DISCHARGE,1800,1890,3.649534317492e-35,3.304002425195e-36
200,PHASE_DISCHARGE,1800,1891,1.336116620988e-33,1.513496931389e-34
200,PHASE_DISCHARGE,1800,1892,4.396899482536e-32,6.173331454126e-33
200,PHASE_DISCHARGE,1800,1893,1.299210257381e-30,2.236609759672e-31
200,PHASE_DISCHARGE,1800,1894,3.443364393374e-29,7.186685123304e-30
200,PHASE_DISCHARGE,1800,1895,8.177300113633e-28,2.046478197015e-28
200,PHASE_DISCHARGE,1800,1896,1.738317761258e-26,5.163436883322e-27
200,PHASE_DISCHARGE,1800,1897,3.304640748914e-25,1.154493299523e-25
200,PHASE_DISCHARGE,1800,1898,5.612909744437e-24,2.288345908021e-24
200,PHASE_DISCHARGE,1800,1899,8.509688607440e-23,4.022824830274e-23
200,PHASE_DISCHARGE,1800,1900,1.150486938601e-21,6.275329603123e-22
200,PHASE_DISCHARGE,1800,1901,1.385617533161e-20,8.690637149223e-21
200,PHASE_DISCHARGE,1800,1902,1.484903020665e-19,1.068995146187e-19
200,PHASE_DISCHARGE,1800,1903,1.414043234557e-18,1.168388567540e-18
200,PHASE_DISCHARGE,1800,1904,1.194614409982e-17,1.135114899718e-17
200,PHASE_DISCHARGE,1800,1905,8.934954435962e-17,9.805269180219e-17
200,PHASE_DISCHARGE,1800,1906,5.900123250703e-16,7.532577564523e-16
200,PHASE_DISCHARGE,1800,1907,3.426664841040e-15,5.147054732436e-15
200,PHASE_DISCHARGE,1800,1908,1.740541013690e-14,3.128522892733e-14
200,PHASE_DISCHARGE,1800,1909,7.664291351927e-14,1.691549148479e-13
200,PHASE_DISCHARGE,1800,1910,2.881872241721e-13,8.134959887797e-13
200,PHASE_DISCHARGE,1800,1911,8.984495253700e-13,3.479114316339e-12
200,PHASE_DISCHARGE,1800,1912,2.162639699518e-12,1.322787757414e-11
200,PHASE_DISCHARGE,1800,1913,3.057335725446e-12,4.469135493230e-11
200,PHASE_DISCHARGE,1800,1914,-3.856376247298e-12,1.340895747801e-10
200,PHASE_DISCHARGE,1800,1915,-4.643611763193e-11,3.569692648744e-10
200,PHASE_DISCHARGE,1800,1916,-2.005808252418e-10,8.422155998104e-10
200,PHASE_DISCHARGE,1800,1917,-6.267308473292e-10,1.758243120917e-9
200,PHASE_DISCHARGE,1800,1918,-1.587627881533e-9,3.240677220841e-9
200,PHASE_DISCHARGE,1800,1919,-3.395954548297e-9,5.256845883794e-9
200,PHASE_DISCHARGE,1800,1920,-6.251933363210e-9,7.470125768180e-9
200,PHASE_DISCHARGE,1800,1921,-1.000928547726e-8,9.232251366163e-9
200,PHASE_DISCHARGE,1800,1922,-1.402078790518e-8,9.804565663689e-9
200,PHASE_DISCHARGE,1800,1923,-1.724782329446e-8,8.749102610866e-9
200,PHASE_DISCHARGE,1800,1924,-1.867482239439e-8,6.244053001600e-9
200,PHASE_DISCHARGE,1800,1925,-1.781788981946e-8,3.063916192026e-9
200,PHASE_DISCHARGE,1800,1926,-1.498622022073e-8,1.945161162261e-10
200,PHASE_DISCHARGE,1800,1927,-1.110683310078e-8,-1.658458921290e-9
200,PHASE_DISCHARGE,1800,1928,-7.244629734331e-9,-2.336150353997e-9
200,PHASE_DISCHARGE,1800,1929,-4.149354612720e-9,-2.142047377736e-9
200,PHASE_DISCHARGE,1800,1930,-2.078935420546e-9,-1.549034414848e-9
200,PHASE_DISCHARGE,1800,1931,-9.055349984291e-10,-9.356636357814e-10
200,PHASE_DISCHARGE,1800,1932,-3.393049728857e-10,-4.839949608052e-10
200,PHASE_DISCHARGE,1800,1933,-1.072556188483e-10,-2.172136104217e-10
200,PHASE_DISCHARGE,1800,1934,-2.743074793982e-11,-8.522308405438e-11
200,PHASE_DISCHARGE,1800,1935,-5.041264662105e-12,-2.937017495565e-11
200,PHASE_DISCHARGE,1800,1936,-3.077447762826e-13,-8.917921157588e-12
200,PHASE_DISCHARGE,1800,1937,2.283281859629e-13,-2.390533111289e-12
200,PHASE_DISCHARGE,1800,1938,1.263330596656e-13,-5.664303937718e-13
200,PHASE_DISCHARGE,1800,1939,4.179608838114e-14,-1.187202186062e-13
200,PHASE_DISCHARGE,1800,1940,1.071070974736e-14,-2.201580309126e-14
200,PHASE_DISCHARGE,1800,1941,2.277756334870e-15,-3.611563351656e-15
200,PHASE_DISCHARGE,1800,1942,4.136915593318e-16,-5.237587995984e-16
200,PHASE_DISCHARGE,1800,1943,6.512252614371e-17,-6.707172544109e-17
200,PHASE_DISCHARGE,1800,1944,8.961855258174e-18,-7.570438397762e-18
200,PHASE_DISCHARGE,1800,1945,1.084014906932e-18,-7.510329449138e-19
200,PHASE_DISCHARGE,1800,1946,1.156720667612e-19,-6.520680906210e-20
200,PHASE_DISCHARGE,1800,1947,1.091673362995e-20,-4.921368601000e-21
200,PHASE_DISCHARGE,1800,1948,9.129371016680e-22,-3.192371130468e-22
200,PHASE_DISCHARGE,1800,1949,6.774598406594e-23,-1.742913849413e-23
200,PHASE_DISCHARGE,1800,1950,4.465724491811e-24,-7.653107472841e-25
200,PHASE_DISCHARGE,1800,1951,2.617214383273e-25,-2.364746663975e-26
200,PHASE_DISCHARGE,1800,1952,1.364679043596e-26,-1.770220670237e-28
200,PHASE_DISCHARGE,1800,1953,6.334668406002e-28,3.909694600607e-29
200,PHASE_DISCHARGE,1800,1954,2.619079882916e-29,3.521126240982e-30
200,PHASE_DISCHARGE,1800,1955,9.649857881600e-31,1.985256466065e-31
200,PHASE_DISCHARGE,1800,1956,3.169985750897e-32,8.747291845934e-33
200,PHASE_DISCHARGE,1800,1957,9.289468293055e-34,3.207251869701e-34
200,PHASE_DISCHARGE,1800,1958,2.429889916577e-35,1.005137854308e-35
200,PHASE_DISCHARGE,1800,1959,5.677529928945e-37,2.730216117772e-37
200,PHASE_DISCHARGE,1800,1960,1.186024360460e-38,6.480319534166e-39
200,PHASE_DISCHARGE,1800,1961,2.217498641398e-40,1.351118620948e-40
200,PHASE_DISCHARGE,1800,1962,3.715804485661e-42,2.483376020135e-42
200,PHASE_DISCHARGE,1800,1963,5.589487114400e-44,4.034389519342e-44
200,PHASE_DISCHARGE,1800,1964,7.562444647275e-46,5.804788977787e-46
200,PHASE_DISCHARGE,1800,1965,5.530316916486e-44,-4.762399719324e-44
200,PHASE_DISCHARGE,1800,1966,3.632819852040e-42,-2.876033580943e-42
200,PHASE_DISCHARGE,1800,1967,2.139932860536e-40,-1.539176293037e-40
200,PHASE_DISCHARGE,1800,1968,1.128759676506e-38,-7.284170298624e-39
200,PHASE_DISCHARGE,1800,1969,5.325309910516e-37,-3.039922645727e-37
200,PHASE_DISCHARGE,1800,1970,2.245039066900e-35,-1.114477817613e-35
200,PHASE_DISCHARGE,1800,1971,8.451016121505e-34,-3.569164287871e-34
200,PHASE_DISCHARGE,1800,1972,2.838755828050e-32,-9.897155842872e-33
200,PHASE_DISCHARGE,1800,1973,8.504511989181e-31,-2.340446267697e-31
200,PHASE_DISCHARGE,1800,1974,2.271253020498e-29,-4.581244868815e-30
200,PHASE_DISCHARGE,1800,1975,5.404792547021e-28,-6.903187256073e-29
200,PHASE_DISCHARGE,1800,1976,1.145485001873e-26,-6.034952409287e-28
200,PHASE_DISCHARGE,1800,1977,2.161124860830e-25,5.213929747514e-27
200,PHASE_DISCHARGE,1800,1978,3.627466006580e-24,3.758091457315e-25
200,PHASE_DISCHARGE,1800,1979,5.413354287077e-23,1.011564232115e-23
200,PHASE_DISCHARGE,1800,1980,7.176441093816e-22,1.976118678010e-22
200,PHASE_DISCHARGE,1800,1981,8.442628453931e-21,3.132229408096e-21
200,PHASE_DISCHARGE,1800,1982,8.802100863119e-20,4.193210740550e-20
200,PHASE_DISCHARGE,1800,1983,8.118200720388e-19,4.832006236101e-19
200,PHASE_DISCHARGE,1800,1984,6.607581763259e-18,4.842780276563e-18
200,PHASE_DISCHARGE,1800,1985,4.729858861733e-17,4.247411241863e-17
200,PHASE_DISCHARGE,1800,1986,2.962723876585e-16,3.272506586140e-16
200,PHASE_DISCHARGE,1800,1987,1.611277321601e-15,2.220263842882e-15
200,PHASE_DISCHARGE,1800,1988,7.508629246782e-15,1.328351453420e-14
200,PHASE_DISCHARGE,1800,1989,2.924499406989e-14,7.012926814535e-14
200,PHASE_DISCHARGE,1800,1990,8.995767923417e-14,3.267218686957e-13
200,PHASE_DISCHARGE,1800,1991,1.812692476206e-13,1.342415913856e-12
200,PHASE_DISCHARGE,1800,1992,-4.554263818765e-14,4.857867990795e-12
200,PHASE_DISCHARGE,1800,1993,-2.543080499238e-12,1.544756618725e-11
200,PHASE_DISCHARGE,1800,1994,-1.463352475032e-11,4.300649953155e-11
200,PHASE_DISCHARGE,1800,1995,-5.748881727506e-11,1.042084019288e-10
200,PHASE_DISCHARGE,1800,1996,-1.799857239949e-10,2.176058127133e-10
200,PHASE_DISCHARGE,1800,1997,-4.719619700612e-10,3.846256188435e-10
200,PHASE_DISCHARGE,1800,1998,-1.059707644132e-9,5.542942034785e-10
200,PHASE_DISCHARGE,1800,1999,-2.060885773124e-9,5.887812647969e-10
200,PHASE_DISCHARGE,1800,2000,-3.493691259818e-9,2.706500490991e-10
200,PHASE_DISCHARGE,1800,2001,-5.181004260262e-9,-6.091022775866e-10
200,PHASE_DISCHARGE,1800,2002,-6.732336257683e-9,-2.096897469910e-9
200,PHASE_DISCHARGE,1800,2003,-7.666999571895e-9,-3.952285797125e-9
200,PHASE_DISCHARGE,1800,2004,-7.642934388427e-9,-5.675918181405e-9
200,PHASE_DISCHARGE,1800,2005,-6.649598065152e-9,-6.722229721364e-9
200,PHASE_DISCHARGE,1800,2006,-5.022052782612e-9,-6.776924487332e-9
200,PHASE_DISCHARGE,1800,2007,-3.260892921260e-9,-5.908590753147e-9
200,PHASE_DISCHARGE,1800,2008,-1.787863329466e-9,-4.495706692179e-9
200,PHASE_DISCHARGE,1800,2009,-7.966066848945e-10,-3.002013737499e-9
200,PHASE_DISCHARGE,1800,2010,-2.596784015665e-10,-1.765737348812e-9
200,PHASE_DISCHARGE,1800,2011,-3.455156622816e-11,-9.171142219864e-10
200,PHASE_DISCHARGE,1800,2012,2.799926019185e-11,-4.213613278802e-10
200,PHASE_DISCHARGE,1800,2013,2.882078787149e-11,-1.714499215065e-10
200,PHASE_DISCHARGE,1800,2014,1.667137545401e-11,-6.183262511298e-11
200,PHASE_DISCHARGE,1800,2015,7.379111190852e-12,-1.977464358825e-11
200,PHASE_DISCHARGE,1800,2016,2.697357265441e-12,-5.609338600687e-12
200,PHASE_DISCHARGE,1800,2017,8.398528369714e-13,-1.411329421104e-12
200,PHASE_DISCHARGE,1800,2018,2.262504486953e-13,-3.148940252644e-13
200,PHASE_DISCHARGE,1800,2019,5.321200491956e-14,-6.227663864658e-14
200,PHASE_DISCHARGE,1800,2020,1.098804900360e-14,-1.090948157384e-14
200,PHASE_DISCHARGE,1800,2021,1.999688619701e-15,-1.691068187471e-15
200,PHASE_DISCHARGE,1800,2022,3.215736911111e-16,-2.316257556660e-16
200,PHASE_DISCHARGE,1800,2023,4.578294058412e-17,-2.797988504927e-17
200,PHASE_DISCHARGE,1800,2024,5.778948964681e-18,-2.972930642790e-18
200,PHASE_DISCHARGE,1800,2025,6.474219824119e-19,-2.768068185829e-19
200,PHASE_DISCHARGE,1800,2026,6.443020589676e-20,-2.246194137887e-20
200,PHASE_DISCHARGE,1800,2027,5.699746190466e-21,-1.575238825206e-21
200,PHASE_DISCHARGE,1800,2028,4.484775836169e-22,-9.415122522350e-23
200,PHASE_DISCHARGE,1800,2029,3.140337783300e-23,-4.673665374991e-24
200,PHASE_DISCHARGE,1800,2030,1.957894972794e-24,-1.818487738418e-25
200,PHASE_DISCHARGE,1800,2031,1.087485804991e-25,-4.594924675091e-27
200,PHASE_DISCHARGE,1800,2032,5.384720945872e-27,1.374981310198e-29
200,PHASE_DISCHARGE,1800,2033,2.378815421660e-28,9.673368643059e-30
200,PHASE_DISCHARGE,1800,2034,9.385775454319e-30,6.645074830282e-31
200,PHASE_DISCHARGE,1800,2035,3.311959094379e-31,3.022353585605e-32
200,PHASE_DISCHARGE,1800,2036,1.047078691060e-32,1.046594496691e-33
200,PHASE_DISCHARGE,1800,2037,2.972664029739e-34,2.811867331267e-35
200,PHASE_DISCHARGE,1800,2038,7.600077981714e-36,5.546401073713e-37
200,PHASE_DISCHARGE,1800,2039,1.755734790270e-37,5.901433071281e-39
200,PHASE_DISCHARGE,1800,2040,3.678677825720e-39,-8.661336105528e-41
200,PHASE_DISCHARGE,1800,2041,7.017069989812e-41,-6.754856068682e-42
